"STCD","TM","Z1","Z2","ZQ","ZV","WPTN","WPTN2","INSERTTM"
"10001234",2020-06-11 01:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-11 02:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-11 03:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-11 04:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-11 05:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-11 06:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-11 07:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-11 08:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-11 09:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-11 10:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-11 11:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-11 12:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-11 13:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-11 14:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-11 15:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-11 16:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-11 17:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-11 18:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-11 19:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-11 20:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
